Country/Region,Date,Confirmed,Deaths,Recovered
Albania,2020-07-01,2580,65,1516
Algeria,2020-07-01,14272,920,10040
Andorra,2020-07-01,855,52,799
Angola,2020-07-01,291,15,97
Antigua and Barbuda,2020-07-01,69,3,22
Argentina,2020-07-01,67197,1351,23040
Armenia,2020-07-01,26065,453,14563
Australia,2020-07-01,108,3,105
Australia,2020-07-01,3211,49,2787
Australia,2020-07-01,30,0,29
Australia,2020-07-01,1067,6,1054
Australia,2020-07-01,443,4,436
Australia,2020-07-01,228,13,215
Australia,2020-07-01,2303,20,1866
Australia,2020-07-01,611,9,598
Austria,2020-07-01,17873,705,16491
Azerbaijan,2020-07-01,18112,220,10061
Bahamas,2020-07-01,104,11,89
Bahrain,2020-07-01,27414,92,21948
Bangladesh,2020-07-01,149258,1888,62108
Barbados,2020-07-01,97,7,90
Belarus,2020-07-01,62424,398,47553
Belgium,2020-07-01,61509,9754,17021
Benin,2020-07-01,1199,21,333
Bhutan,2020-07-01,77,0,50
Bolivia,2020-07-01,34227,1201,9764
Bosnia and Herzegovina,2020-07-01,4606,188,2432
Brazil,2020-07-01,1448753,60632,817642
Brunei,2020-07-01,141,3,138
Bulgaria,2020-07-01,5154,232,2722
Burkina Faso,2020-07-01,962,53,838
Cabo Verde,2020-07-01,1267,15,629
Cambodia,2020-07-01,141,0,131
Cameroon,2020-07-01,12592,313,10100
Canada,2020-07-01,8108,154,0
Canada,2020-07-01,2916,174,0
Canada,2020-07-01,325,7,0
Canada,2020-07-01,165,2,0
Canada,2020-07-01,261,3,0
Canada,2020-07-01,1063,63,0
Canada,2020-07-01,37085,2734,0
Canada,2020-07-01,27,0,0
Canada,2020-07-01,55524,5527,0
Canada,2020-07-01,785,13,0
Central African Republic,2020-07-01,3745,47,787
Chad,2020-07-01,866,74,785
Chile,2020-07-01,282043,5753,245443
China,2020-07-01,991,6,985
China,2020-07-01,923,9,589
China,2020-07-01,582,6,573
China,2020-07-01,363,1,359
China,2020-07-01,164,2,149
China,2020-07-01,1642,8,1627
China,2020-07-01,254,2,252
China,2020-07-01,147,2,145
China,2020-07-01,171,6,165
China,2020-07-01,349,6,0
China,2020-07-01,947,13,934
China,2020-07-01,1276,22,0
China,2020-07-01,1233,7,1117
China,2020-07-01,68135,4512,63623
China,2020-07-01,1019,4,1015
China,2020-07-01,238,1,237
China,2020-07-01,654,0,654
China,2020-07-01,932,1,931
China,2020-07-01,155,2,153
China,2020-07-01,155,2,148
China,2020-07-01,46,0,45
China,2020-07-01,75,0,75
China,2020-07-01,18,0,18
China,2020-07-01,320,3,310
China,2020-07-01,792,7,785
China,2020-07-01,713,7,677
China,2020-07-01,198,0,198
China,2020-07-01,595,3,580
China,2020-07-01,198,3,194
China,2020-07-01,1,0,1
China,2020-07-01,76,3,73
China,2020-07-01,185,2,183
China,2020-07-01,1269,1,1267
Colombia,2020-07-01,102009,3470,42143
Congo (Brazzaville),2020-07-01,1382,41,486
Congo (Kinshasa),2020-07-01,7122,175,1785
Costa Rica,2020-07-01,3753,17,1516
Cote d'Ivoire,2020-07-01,9702,68,4381
Croatia,2020-07-01,2831,108,2155
Cuba,2020-07-01,2348,86,2218
Cyprus,2020-07-01,999,19,833
Czechia,2020-07-01,12046,349,7797
Denmark,2020-07-01,187,0,187
Greenland,2020-07-01,13,0,13
Denmark,2020-07-01,12794,606,11693
Djibouti,2020-07-01,4704,55,4550
Dominican Republic,2020-07-01,33387,754,17904
Ecuador,2020-07-01,58257,4576,27887
Egypt,2020-07-01,69814,3034,18881
El Salvador,2020-07-01,6736,182,3964
Equatorial Guinea,2020-07-01,2001,32,515
Eritrea,2020-07-01,203,0,56
Estonia,2020-07-01,1989,69,1836
Eswatini,2020-07-01,840,11,418
Ethiopia,2020-07-01,5846,103,2430
Fiji,2020-07-01,18,0,18
Finland,2020-07-01,7236,328,6700
France,2020-07-01,4268,16,1602
France,2020-07-01,62,0,60
France,2020-07-01,182,14,157
France,2020-07-01,2643,35,2341
France,2020-07-01,21,0,21
France,2020-07-01,528,2,472
France,2020-07-01,6,0,6
France,2020-07-01,43,3,37
France,2020-07-01,242,14,98
France,2020-07-01,194985,29780,71879
Gabon,2020-07-01,5513,42,2508
Gambia,2020-07-01,49,2,27
Georgia,2020-07-01,931,15,794
Germany,2020-07-01,195893,8995,179100
Ghana,2020-07-01,18134,117,13550
Greece,2020-07-01,3432,192,1374
Guatemala,2020-07-01,19011,817,3231
Guinea,2020-07-01,5404,33,4346
Guyana,2020-07-01,248,13,116
Haiti,2020-07-01,6040,107,1032
Holy See,2020-07-01,12,0,12
Honduras,2020-07-01,20262,542,2123
Hungary,2020-07-01,4157,586,2714
Iceland,2020-07-01,1825,10,1797
India,2020-07-01,604641,17834,359860
Indonesia,2020-07-01,57770,2934,25595
Iran,2020-07-01,230211,10958,191487
Iraq,2020-07-01,51524,2050,26267
Ireland,2020-07-01,25477,1738,23364
Israel,2020-07-01,26257,322,17452
Italy,2020-07-01,240760,34788,190717
Jamaica,2020-07-01,707,10,555
Japan,2020-07-01,18838,976,16563
Jordan,2020-07-01,1133,9,886
Kazakhstan,2020-07-01,41065,188,14059
Kenya,2020-07-01,6673,149,2089
South Korea,2020-07-01,12904,282,11684
Kuwait,2020-07-01,46940,358,37715
Kyrgyzstan,2020-07-01,6261,66,2530
Latvia,2020-07-01,1121,30,974
Lebanon,2020-07-01,1788,34,1223
Liberia,2020-07-01,804,37,335
Liechtenstein,2020-07-01,82,1,81
Lithuania,2020-07-01,1818,78,1524
Luxembourg,2020-07-01,4345,110,4003
Madagascar,2020-07-01,2303,22,1006
Malaysia,2020-07-01,8640,121,8375
Maldives,2020-07-01,2382,9,1954
Malta,2020-07-01,671,9,647
Mauritania,2020-07-01,4472,129,1677
Mauritius,2020-07-01,341,10,326
Mexico,2020-07-01,231770,28510,178526
Moldova,2020-07-01,16898,549,9594
Monaco,2020-07-01,103,4,95
Mongolia,2020-07-01,220,0,177
Montenegro,2020-07-01,576,12,315
Morocco,2020-07-01,12636,228,9026
Namibia,2020-07-01,285,0,24
Nepal,2020-07-01,14046,30,4656
Netherlands,2020-07-01,103,3,98
Netherlands,2020-07-01,23,1,19
Netherlands,2020-07-01,77,15,62
Netherlands,2020-07-01,50335,6115,0
New Zealand,2020-07-01,1530,22,1490
Nicaragua,2020-07-01,2519,83,1238
Niger,2020-07-01,1075,67,943
Nigeria,2020-07-01,26484,603,10152
North Macedonia,2020-07-01,6454,306,2598
Norway,2020-07-01,8896,251,8138
Oman,2020-07-01,41194,185,24162
Pakistan,2020-07-01,217809,4473,104694
Panama,2020-07-01,34463,645,15945
Papua New Guinea,2020-07-01,11,0,8
Paraguay,2020-07-01,2260,19,1102
Peru,2020-07-01,288477,9860,178245
Philippines,2020-07-01,38511,1270,10438
Poland,2020-07-01,34775,1477,21791
Portugal,2020-07-01,42454,1579,27798
Qatar,2020-07-01,97003,115,83965
Romania,2020-07-01,27296,1667,19314
Russia,2020-07-01,653479,9521,422235
Rwanda,2020-07-01,1042,3,480
Saint Lucia,2020-07-01,19,0,19
Saint Vincent and the Grenadines,2020-07-01,29,0,29
San Marino,2020-07-01,698,42,656
Saudi Arabia,2020-07-01,194225,1698,132760
Senegal,2020-07-01,6925,116,4545
Serbia,2020-07-01,14836,281,12772
Seychelles,2020-07-01,81,0,11
Singapore,2020-07-01,44122,26,39011
Slovakia,2020-07-01,1687,28,1466
Slovenia,2020-07-01,1613,111,1384
Somalia,2020-07-01,2924,90,932
South Africa,2020-07-01,159333,2749,76025
Spain,2020-07-01,249659,28364,150376
Sri Lanka,2020-07-01,2054,11,1748
Sudan,2020-07-01,9573,602,4606
Suriname,2020-07-01,535,13,242
Sweden,2020-07-01,69692,5370,0
Switzerland,2020-07-01,31851,1965,29200
Taiwan*,2020-07-01,447,7,438
Tanzania,2020-07-01,509,21,183
Thailand,2020-07-01,3173,58,3059
Togo,2020-07-01,661,14,414
Trinidad and Tobago,2020-07-01,130,8,115
Tunisia,2020-07-01,1175,50,1038
Turkey,2020-07-01,201098,5150,175422
Uganda,2020-07-01,893,0,837
Ukraine,2020-07-01,45924,1188,20244
United Arab Emirates,2020-07-01,49069,316,38160
United Kingdom,2020-07-01,146,9,135
United Kingdom,2020-07-01,201,1,193
United Kingdom,2020-07-01,571,47,512
United Kingdom,2020-07-01,178,0,176
United Kingdom,2020-07-01,336,24,312
United Kingdom,2020-07-01,11,1,10
United Kingdom,2020-07-01,283770,43906,0
Uruguay,2020-07-01,943,28,825
US,2020-07-01,2687588,128105,729994
Uzbekistan,2020-07-01,8781,26,5847
Venezuela,2020-07-01,6062,54,1649
Vietnam,2020-07-01,355,0,336
Zambia,2020-07-01,1632,30,1348
Zimbabwe,2020-07-01,605,7,166
Dominica,2020-07-01,18,0,18
Grenada,2020-07-01,23,0,23
Mozambique,2020-07-01,903,6,0
Syria,2020-07-01,293,9,0
Timor-Leste,2020-07-01,24,0,0
Belize,2020-07-01,28,2,18
Laos,2020-07-01,19,0,19
Libya,2020-07-01,874,25,223
West Bank and Gaza,2020-07-01,2758,8,460
Guinea-Bissau,2020-07-01,1654,24,317
Mali,2020-07-01,2202,116,1483
Saint Kitts and Nevis,2020-07-01,15,0,15
Canada,2020-07-01,5,0,0
Canada,2020-07-01,11,0,0
Kosovo,2020-07-01,2991,54,1644
Burma,2020-07-01,303,6,222
United Kingdom,2020-07-01,3,0,3
United Kingdom,2020-07-01,8,1,7
United Kingdom,2020-07-01,42,2,11
Botswana,2020-07-01,227,1,28
Burundi,2020-07-01,170,1,115
Sierra Leone,2020-07-01,1498,60,999
Malawi,2020-07-01,1265,16,260
United Kingdom,2020-07-01,13,0,13
France,2020-07-01,1,0,1
South Sudan,2020-07-01,2021,38,333
Western Sahara,2020-07-01,10,1,8
Sao Tome and Principe,2020-07-01,715,13,252
Yemen,2020-07-01,1190,318,504
Comoros,2020-07-01,303,7,200
Tajikistan,2020-07-01,6005,52,4627
Lesotho,2020-07-01,35,0,11
Afghanistan,2020-07-02,32022,807,16041
Albania,2020-07-02,2662,69,1559
Algeria,2020-07-02,14657,928,10342
Andorra,2020-07-02,855,52,800
Angola,2020-07-02,315,17,97
Antigua and Barbuda,2020-07-02,69,3,23
Argentina,2020-07-02,69941,1385,24186
Armenia,2020-07-02,26658,459,15036
Australia,2020-07-02,108,3,105
Australia,2020-07-02,3211,49,2789
Australia,2020-07-02,30,0,29
Australia,2020-07-02,1067,6,1054
Australia,2020-07-02,443,4,436
Australia,2020-07-02,228,13,215
Australia,2020-07-02,2368,20,1904
Australia,2020-07-02,611,9,598
Austria,2020-07-02,17941,705,16514
Azerbaijan,2020-07-02,18684,228,10425
Bahamas,2020-07-02,104,11,89
Bahrain,2020-07-02,27837,94,22583
Bangladesh,2020-07-02,153277,1926,66442
Barbados,2020-07-02,97,7,90
Belarus,2020-07-02,62698,405,48738
Belgium,2020-07-02,61598,9761,17044
Benin,2020-07-02,1199,21,333
Bhutan,2020-07-02,77,0,50
Bolivia,2020-07-02,35528,1271,10358
Bosnia and Herzegovina,2020-07-02,4788,189,2515
Brazil,2020-07-02,1496858,61884,957692
Brunei,2020-07-02,141,3,138
Bulgaria,2020-07-02,5315,232,2802
Burkina Faso,2020-07-02,967,53,846
Cabo Verde,2020-07-02,1301,15,629
Cambodia,2020-07-02,141,0,131
Cameroon,2020-07-02,12592,313,10100
Canada,2020-07-02,8202,155,0
Canada,2020-07-02,2940,177,0
Canada,2020-07-02,325,7,0
Canada,2020-07-02,165,2,0
Canada,2020-07-02,261,3,0
Canada,2020-07-02,1064,63,0
Canada,2020-07-02,37242,2737,0
Canada,2020-07-02,27,0,0
Canada,2020-07-02,55593,5541,0
Canada,2020-07-02,795,14,0
Central African Republic,2020-07-02,3788,47,810
Chad,2020-07-02,868,74,785
Chile,2020-07-02,284541,5920,249247
China,2020-07-02,991,6,985
China,2020-07-02,925,9,592
China,2020-07-02,582,6,574
China,2020-07-02,363,1,359
China,2020-07-02,164,2,153
China,2020-07-02,1642,8,1629
China,2020-07-02,254,2,252
China,2020-07-02,147,2,145
China,2020-07-02,171,6,165
China,2020-07-02,349,6,0
China,2020-07-02,947,13,934
China,2020-07-02,1276,22,0
China,2020-07-02,1242,7,1120
China,2020-07-02,68135,4512,63623
China,2020-07-02,1019,4,1015
China,2020-07-02,238,1,237
China,2020-07-02,654,0,654
China,2020-07-02,932,1,931
China,2020-07-02,155,2,153
China,2020-07-02,156,2,148
China,2020-07-02,46,0,45
China,2020-07-02,75,0,75
China,2020-07-02,18,0,18
China,2020-07-02,320,3,310
China,2020-07-02,792,7,785
China,2020-07-02,714,7,678
China,2020-07-02,198,0,198
China,2020-07-02,595,3,581
China,2020-07-02,198,3,194
China,2020-07-02,1,0,1
China,2020-07-02,76,3,73
China,2020-07-02,186,2,183
China,2020-07-02,1269,1,1267
Colombia,2020-07-02,106110,3641,43481
Congo (Brazzaville),2020-07-02,1382,41,486
Congo (Kinshasa),2020-07-02,7189,176,2317
Costa Rica,2020-07-02,4023,18,1589
Cote d'Ivoire,2020-07-02,9992,68,4660
Croatia,2020-07-02,2912,110,2155
Cuba,2020-07-02,2353,86,2221
Cyprus,2020-07-02,999,19,833
Czechia,2020-07-02,12178,353,7822
Denmark,2020-07-02,187,0,187
Greenland,2020-07-02,13,0,13
Denmark,2020-07-02,12815,606,11769
Djibouti,2020-07-02,4715,55,4564
Dominican Republic,2020-07-02,34197,765,18141
Ecuador,2020-07-02,59468,4639,28032
Egypt,2020-07-02,71299,3120,19288
El Salvador,2020-07-02,7000,191,4115
Equatorial Guinea,2020-07-02,3071,51,842
Eritrea,2020-07-02,215,0,56
Estonia,2020-07-02,1990,69,1842
Eswatini,2020-07-02,873,11,452
Ethiopia,2020-07-02,5846,103,2430
Fiji,2020-07-02,18,0,18
Finland,2020-07-02,7241,328,6700
France,2020-07-02,4444,16,1680
France,2020-07-02,62,0,60
France,2020-07-02,182,14,157
France,2020-07-02,2650,35,2341
France,2020-07-02,21,0,21
France,2020-07-02,531,2,472
France,2020-07-02,6,0,6
France,2020-07-02,43,3,37
France,2020-07-02,242,14,98
France,2020-07-02,195458,29794,72054
Gabon,2020-07-02,5513,42,2508
Gambia,2020-07-02,55,2,27
Georgia,2020-07-02,939,15,817
Germany,2020-07-02,196370,9006,179800
Ghana,2020-07-02,18134,117,13550
Greece,2020-07-02,3458,192,1374
Guatemala,2020-07-02,20072,843,3279
Guinea,2020-07-02,5450,33,4392
Guyana,2020-07-02,250,14,117
Haiti,2020-07-02,6101,110,1141
Holy See,2020-07-02,12,0,12
Honduras,2020-07-02,21120,591,2190
Hungary,2020-07-02,4166,587,2721
Iceland,2020-07-02,1830,10,1803
India,2020-07-02,625544,18213,379892
Indonesia,2020-07-02,59394,2987,26667
Iran,2020-07-02,232863,11106,194098
Iraq,2020-07-02,53708,2160,27912
Ireland,2020-07-02,25489,1738,23364
Israel,2020-07-02,27047,324,17547
Italy,2020-07-02,240961,34818,191083
Jamaica,2020-07-02,715,10,560
Japan,2020-07-02,19055,977,16615
Jordan,2020-07-02,1136,9,889
Kazakhstan,2020-07-02,42574,188,14777
Kenya,2020-07-02,6941,152,2109
South Korea,2020-07-02,12967,282,11759
Kuwait,2020-07-02,47859,359,38390
Kyrgyzstan,2020-07-02,6767,76,2655
Latvia,2020-07-02,1122,30,988
Lebanon,2020-07-02,1796,35,1242
Liberia,2020-07-02,819,37,338
Liechtenstein,2020-07-02,83,1,81
Lithuania,2020-07-02,1825,78,1536
Luxembourg,2020-07-02,4395,110,4012
Madagascar,2020-07-02,2403,24,1040
Malaysia,2020-07-02,8643,121,8437
Maldives,2020-07-02,2400,10,1969
Malta,2020-07-02,671,9,649
Mauritania,2020-07-02,4606,129,1727
Mauritius,2020-07-02,341,10,330
Mexico,2020-07-02,238511,29189,183757
Moldova,2020-07-02,17150,560,9846
Monaco,2020-07-02,106,4,95
Mongolia,2020-07-02,220,0,179
Montenegro,2020-07-02,616,12,315
Morocco,2020-07-02,12969,229,9090
Namibia,2020-07-02,293,0,24
Nepal,2020-07-02,14519,31,5320
Netherlands,2020-07-02,104,3,98
Netherlands,2020-07-02,23,1,19
Netherlands,2020-07-02,77,15,62
Netherlands,2020-07-02,50412,6118,0
New Zealand,2020-07-02,1530,22,1490
Nicaragua,2020-07-02,2519,83,1238
Niger,2020-07-02,1081,68,959
Nigeria,2020-07-02,27110,616,10801
North Macedonia,2020-07-02,6625,321,2748
Norway,2020-07-02,8902,251,8138
Oman,2020-07-02,42555,188,25318
Pakistan,2020-07-02,221896,4551,113623
Panama,2020-07-02,35237,667,16445
Papua New Guinea,2020-07-02,11,0,8
Paraguay,2020-07-02,2303,19,1108
Peru,2020-07-02,292004,10045,182097
Philippines,2020-07-02,38805,1274,10673
Poland,2020-07-02,35146,1492,22209
Portugal,2020-07-02,42782,1587,28097
Qatar,2020-07-02,97897,118,86597
Romania,2020-07-02,27746,1687,19363
Russia,2020-07-02,660231,9668,428276
Rwanda,2020-07-02,1063,3,493
Saint Lucia,2020-07-02,19,0,19
Saint Vincent and the Grenadines,2020-07-02,29,0,29
San Marino,2020-07-02,698,42,656
Saudi Arabia,2020-07-02,197608,1752,137669
Senegal,2020-07-02,7054,121,4599
Serbia,2020-07-02,15195,287,12912
Seychelles,2020-07-02,81,0,11
Singapore,2020-07-02,44310,26,39429
Slovakia,2020-07-02,1700,28,1466
Slovenia,2020-07-02,1634,111,1384
Somalia,2020-07-02,2944,90,951
South Africa,2020-07-02,168061,2844,81999
Spain,2020-07-02,250103,28368,150376
Sri Lanka,2020-07-02,2066,11,1827
Sudan,2020-07-02,9573,602,4606
Suriname,2020-07-02,547,13,252
Sweden,2020-07-02,70639,5411,0
Switzerland,2020-07-02,31967,1965,29200
Taiwan*,2020-07-02,448,7,438
Tanzania,2020-07-02,509,21,183
Thailand,2020-07-02,3179,58,3059
Togo,2020-07-02,667,14,424
Trinidad and Tobago,2020-07-02,130,8,115
Tunisia,2020-07-02,1178,50,1039
Turkey,2020-07-02,202284,5167,176965
Uganda,2020-07-02,902,0,847
Ukraine,2020-07-02,46821,1200,20755
United Arab Emirates,2020-07-02,49469,317,38664
United Kingdom,2020-07-02,146,9,135
United Kingdom,2020-07-02,201,1,194
United Kingdom,2020-07-02,571,47,512
United Kingdom,2020-07-02,178,0,176
United Kingdom,2020-07-02,336,24,312
United Kingdom,2020-07-02,11,1,10
United Kingdom,2020-07-02,283774,43995,0
Uruguay,2020-07-02,947,28,828
US,2020-07-02,2742049,128803,781970
Uzbekistan,2020-07-02,9078,27,6034
Venezuela,2020-07-02,6273,57,2100
Vietnam,2020-07-02,355,0,340
Zambia,2020-07-02,1632,30,1348
Zimbabwe,2020-07-02,617,7,173
Dominica,2020-07-02,18,0,18
Grenada,2020-07-02,23,0,23
Mozambique,2020-07-02,918,6,0
Syria,2020-07-02,312,9,0
Timor-Leste,2020-07-02,24,0,0
Belize,2020-07-02,28,2,18
Laos,2020-07-02,19,0,19
Libya,2020-07-02,891,26,224
West Bank and Gaza,2020-07-02,3080,9,460
Guinea-Bissau,2020-07-02,1654,24,317
Mali,2020-07-02,2260,117,1502
Saint Kitts and Nevis,2020-07-02,15,0,15
Canada,2020-07-02,5,0,0
Canada,2020-07-02,11,0,0
Kosovo,2020-07-02,3064,55,1707
Burma,2020-07-02,304,6,223
United Kingdom,2020-07-02,3,0,3
United Kingdom,2020-07-02,8,1,7
United Kingdom,2020-07-02,44,2,11
Botswana,2020-07-02,227,1,28
Burundi,2020-07-02,170,1,115
Sierra Leone,2020-07-02,1518,60,1007
Malawi,2020-07-02,1342,16,271
United Kingdom,2020-07-02,13,0,13
France,2020-07-02,1,0,1
South Sudan,2020-07-02,2021,38,333
Western Sahara,2020-07-02,10,1,8
Sao Tome and Principe,2020-07-02,717,13,260
Yemen,2020-07-02,1221,325,513
Comoros,2020-07-02,303,7,200
Tajikistan,2020-07-02,6058,52,4690
Lesotho,2020-07-02,35,0,11
Afghanistan,2020-07-03,32324,819,17331
Albania,2020-07-03,2752,72,1592
Algeria,2020-07-03,15070,937,10832
Andorra,2020-07-03,855,52,800
Angola,2020-07-03,328,18,107
Antigua and Barbuda,2020-07-03,68,3,23
Argentina,2020-07-03,72786,1437,25224
Armenia,2020-07-03,27320,469,15484
Australia,2020-07-03,108,3,105
Australia,2020-07-03,3405,49,2977
Australia,2020-07-03,30,0,29
Australia,2020-07-03,1067,6,1055
Australia,2020-07-03,443,4,436
Australia,2020-07-03,228,13,215
Australia,2020-07-03,2368,20,1904
Australia,2020-07-03,611,9,598
Austria,2020-07-03,18050,705,16558
Azerbaijan,2020-07-03,19267,235,10820
Bahamas,2020-07-03,104,11,89
Bahrain,2020-07-03,28410,95,23318
Bangladesh,2020-07-03,156391,1968,68048
Barbados,2020-07-03,97,7,90
Belarus,2020-07-03,62997,412,49909
Belgium,2020-07-03,61727,9765,17073
Benin,2020-07-03,1199,21,333
Bhutan,2020-07-03,77,0,50
Bolivia,2020-07-03,36818,1320,10766
Bosnia and Herzegovina,2020-07-03,4962,191,2550
Brazil,2020-07-03,1539081,63174,984615
Brunei,2020-07-03,141,3,138
Bulgaria,2020-07-03,5497,239,2892
Burkina Faso,2020-07-03,980,53,852
Cabo Verde,2020-07-03,1382,15,629
Cambodia,2020-07-03,141,0,131
Cameroon,2020-07-03,12592,313,10100
Canada,2020-07-03,8259,155,0
Canada,2020-07-03,2947,177,0
Canada,2020-07-03,325,7,0
Canada,2020-07-03,165,2,0
Canada,2020-07-03,261,3,0
Canada,2020-07-03,1064,63,0
Canada,2020-07-03,37407,2740,0
Canada,2020-07-03,27,0,0
Canada,2020-07-03,55682,5560,0
Canada,2020-07-03,796,14,0
Central African Republic,2020-07-03,3918,48,859
Chad,2020-07-03,871,74,786
Chile,2020-07-03,288089,6051,253343
China,2020-07-03,991,6,985
China,2020-07-03,926,9,594
China,2020-07-03,582,6,574
China,2020-07-03,363,1,360
China,2020-07-03,164,2,154
China,2020-07-03,1643,8,1629
China,2020-07-03,254,2,252
China,2020-07-03,147,2,145
China,2020-07-03,171,6,165
China,2020-07-03,349,6,0
China,2020-07-03,947,13,934
China,2020-07-03,1276,22,0
China,2020-07-03,1247,7,1125
China,2020-07-03,68135,4512,63623
China,2020-07-03,1019,4,1015
China,2020-07-03,238,1,237
China,2020-07-03,654,0,654
China,2020-07-03,932,1,931
China,2020-07-03,155,2,153
China,2020-07-03,156,2,149
China,2020-07-03,46,0,45
China,2020-07-03,75,0,75
China,2020-07-03,18,0,18
China,2020-07-03,320,3,310
China,2020-07-03,792,7,785
China,2020-07-03,715,7,681
China,2020-07-03,198,0,198
China,2020-07-03,595,3,581
China,2020-07-03,198,3,194
China,2020-07-03,1,0,1
China,2020-07-03,76,3,73
China,2020-07-03,186,2,183
China,2020-07-03,1269,1,1267
Colombia,2020-07-03,109505,3777,44606
Congo (Brazzaville),2020-07-03,1557,44,501
Congo (Kinshasa),2020-07-03,7311,179,2684
Costa Rica,2020-07-03,4311,18,1657
Cote d'Ivoire,2020-07-03,10244,70,4726
Croatia,2020-07-03,3008,112,2168
Cuba,2020-07-03,2361,86,2224
Cyprus,2020-07-03,999,19,839
Czechia,2020-07-03,12319,353,7848
Denmark,2020-07-03,187,0,187
Greenland,2020-07-03,13,0,13
Denmark,2020-07-03,12832,606,11817
Djibouti,2020-07-03,4736,55,4580
Dominican Republic,2020-07-03,35148,775,18392
Ecuador,2020-07-03,60657,4700,28391
Egypt,2020-07-03,72711,3201,19690
El Salvador,2020-07-03,7267,202,4268
Equatorial Guinea,2020-07-03,3071,51,842
Eritrea,2020-07-03,215,0,56
Estonia,2020-07-03,1991,69,1859
Eswatini,2020-07-03,909,13,515
Ethiopia,2020-07-03,5846,103,2430
Fiji,2020-07-03,18,0,18
Finland,2020-07-03,7242,329,6700
France,2020-07-03,4558,16,1777
France,2020-07-03,62,0,60
France,2020-07-03,184,14,157
France,2020-07-03,2661,35,2375
France,2020-07-03,21,0,21
France,2020-07-03,533,2,472
France,2020-07-03,6,0,6
France,2020-07-03,43,3,37
France,2020-07-03,249,14,98
France,2020-07-03,195904,29812,72181
Gabon,2020-07-03,5620,44,2555
Gambia,2020-07-03,55,2,27
Georgia,2020-07-03,943,15,821
Germany,2020-07-03,196780,9010,180300
Ghana,2020-07-03,19388,117,14330
Greece,2020-07-03,3486,192,1374
Guatemala,2020-07-03,21293,880,3315
Guinea,2020-07-03,5521,33,4446
Guyana,2020-07-03,256,14,117
Haiti,2020-07-03,6230,110,1286
Holy See,2020-07-03,12,0,12
Honduras,2020-07-03,22116,605,2250
Hungary,2020-07-03,4172,588,2752
Iceland,2020-07-03,1830,10,1803
India,2020-07-03,648315,18655,394227
Indonesia,2020-07-03,60695,3036,27568
Iran,2020-07-03,235429,11260,196446
Iraq,2020-07-03,56020,2262,29600
Ireland,2020-07-03,25498,1740,23364
Israel,2020-07-03,28055,326,17669
Italy,2020-07-03,241184,34833,191467
Jamaica,2020-07-03,721,10,565
Japan,2020-07-03,19185,977,16721
Jordan,2020-07-03,1147,10,897
Kazakhstan,2020-07-03,45719,188,15276
Kenya,2020-07-03,7188,154,2148
South Korea,2020-07-03,13030,283,11811
Kuwait,2020-07-03,48672,360,39276
Kyrgyzstan,2020-07-03,6878,76,2671
Latvia,2020-07-03,1122,30,997
Lebanon,2020-07-03,1830,35,1292
Liberia,2020-07-03,833,37,346
Liechtenstein,2020-07-03,83,1,81
Lithuania,2020-07-03,1828,79,1539
Luxembourg,2020-07-03,4447,110,4016
Madagascar,2020-07-03,2512,26,1057
Malaysia,2020-07-03,8648,121,8446
Maldives,2020-07-03,2410,10,1976
Malta,2020-07-03,672,9,650
Mauritania,2020-07-03,4705,129,1765
Mauritius,2020-07-03,341,10,330
Mexico,2020-07-03,245251,29843,189345
Moldova,2020-07-03,17445,572,10093
Monaco,2020-07-03,106,4,95
Mongolia,2020-07-03,220,0,183
Montenegro,2020-07-03,663,13,315
Morocco,2020-07-03,13288,230,9160
Namibia,2020-07-03,350,0,25
Nepal,2020-07-03,15259,32,6143
Netherlands,2020-07-03,104,3,98
Netherlands,2020-07-03,23,1,19
Netherlands,2020-07-03,77,15,62
Netherlands,2020-07-03,50487,6120,0
New Zealand,2020-07-03,1530,22,1490
Nicaragua,2020-07-03,2519,83,1238
Niger,2020-07-03,1082,68,963
Nigeria,2020-07-03,27564,628,11069
North Macedonia,2020-07-03,6787,328,2876
Norway,2020-07-03,8921,251,8138
Oman,2020-07-03,43929,193,26169
Pakistan,2020-07-03,221896,4551,113623
Panama,2020-07-03,35995,698,16945
Papua New Guinea,2020-07-03,11,0,8
Paraguay,2020-07-03,2349,19,1113
Peru,2020-07-03,295599,10226,185852
Philippines,2020-07-03,40336,1280,11073
Poland,2020-07-03,35405,1507,22651
Portugal,2020-07-03,43156,1598,28424
Qatar,2020-07-03,98653,121,88583
Romania,2020-07-03,28166,1708,19545
Russia,2020-07-03,666941,9844,437155
Rwanda,2020-07-03,1081,3,512
Saint Lucia,2020-07-03,22,0,19
Saint Vincent and the Grenadines,2020-07-03,29,0,29
San Marino,2020-07-03,698,42,656
Saudi Arabia,2020-07-03,201801,1802,140614
Senegal,2020-07-03,7164,125,4666
Serbia,2020-07-03,15504,298,13064
Seychelles,2020-07-03,81,0,11
Singapore,2020-07-03,44479,26,39769
Slovakia,2020-07-03,1720,28,1466
Slovenia,2020-07-03,1650,111,1384
Somalia,2020-07-03,2944,90,951
South Africa,2020-07-03,177124,2952,86298
Spain,2020-07-03,250545,28385,150376
Sri Lanka,2020-07-03,2069,11,1863
Sudan,2020-07-03,9663,604,4624
Suriname,2020-07-03,561,13,267
Sweden,2020-07-03,71419,5420,0
Switzerland,2020-07-03,32101,1965,29200
